Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
Pradeep_Kaki/te_tglt_luk_book																Empty Repo: Pradeep_Kaki/te_tglt_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Pradeep_Kaki/te_tglt_luk_book/archive/master.zip: Download did not succeed, code 404	
Pradeep_Kaki/te_tglt_mrk_book		100	en	v0.30	100	en	v0.30	99	en	v66_Door43-Catalog	v0.30	2023-02-27T09:17:22.521Z	3.4.0	8			
Pradeep_Kaki/te_tglt_phm_book		100	en	v0.23	100	en	v0.23	100	en	v57	v0.22	2022-03-31T01:32:29.568Z	3.1.0	7			
Pradeep_Kaki/te_tglt_php_book		100	en	v0.24	99	en	v0.24	99	en	v60	v0.24	2022-04-13T07:38:20.300Z	3.1.0	7			
Pradeep_Kaki/te_tglt_rut_book	2023-09-19T17:18:08.123Z	100	en	v2.1.22	100	en	v2.1.22	100	en	v52	v2.1.22	2021-07-18T04:52:50.851Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tglt_tit_book	2023-09-19T17:18:08.123Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-12-09T01:08:02.267Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_1co_book		99	en	v0.30	99	en	v0.30	99	en	v65_Door43-Catalog	v0.29	2023-01-10T05:25:51.772Z	3.4.0	8			
Pradeep_Kaki/te_tgst_1jn_book		100	en	v0.23	100	en	v0.23	100	en	v57	v0.22	2022-03-31T09:36:23.456Z	3.1.0	7			
Pradeep_Kaki/te_tgst_1pe_book		98	en	v0.29	99	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2022-11-15T15:58:21.026Z	3.4.0	8			
Pradeep_Kaki/te_tgst_1ti_book	2023-09-19T17:18:08.123Z	100	en	v0.21	99	en	v0.21	99	en	v52	v0.21	2021-08-14T12:59:28.784Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-05-02T01:51:56.749Z	3.4.0	8			
Pradeep_Kaki/te_tgst_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.21	100	en	v0.21	100	en	v52	v0.21	2021-07-26T10:56:01.963Z	3.0.0	7			
Pradeep_Kaki/te_tgst_2ti_book	2023-09-19T17:18:08.123Z	100	en	v0.21	100	en	v0.21	99	en	v52	v0.21	2021-08-14T13:03:42.957Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_3jn_book	2023-09-19T17:18:08.123Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-11-18T00:43:38.067Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_col_book		100	en	v0.24	99	en	v0.24	99	en	v60	v0.24	2022-05-11T07:52:18.461Z	3.1.0	7			
Pradeep_Kaki/te_tgst_eph_book	2023-09-19T17:18:08.123Z	99	en	v0.21	100	en	v0.21	90	en	v52	v0.21	2021-10-08T03:53:46.612Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_jas_book		100	en	v0.23	100	en	v0.21	98	en	v57	v0.22	2022-03-31T06:56:06.536Z	3.1.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_jhn_book		0	en	v0.30	47	en	v0.22	11	en	v65	v0.29	2022-09-15T08:08:03.849Z	3.4.0	8			
Pradeep_Kaki/te_tgst_jon_book	2023-09-19T17:18:08.123Z	100	en	v2.1.22	100	en	v2.1.22	99	en	v52	v2.1.22	2021-08-14T13:06:03.954Z	3.0.0	7			
Pradeep_Kaki/te_tgst_mrk_book		100	en	v0.30	99	en	v0.30	100	en	v65_Door43-Catalog	v0.29	2023-03-09T10:18:12.614Z	3.4.0	8	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_php_book		100	en	v0.24	100	en	v0.24	99	en	v60	v0.24	2022-04-13T12:18:41.546Z	3.1.0	7			
Pradeep_Kaki/te_tgst_rut_book	2023-09-19T17:18:08.123Z	100	en	v2.1.22	97	en	v2.1.22	100	en	v52	v2.1.22	2021-09-29T05:25:39.262Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tgst_tit_book	2023-09-19T17:18:08.123Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-11-19T00:55:26.404Z	3.0.0	7	unmatched tn checks found, 		
Raajeshkumar/te_glt_jhn_book		0	en	v0.24	98	en	v0.24	97	en	v60_Door43-Catalog	v0.24	2022-08-16T16:33:33.416Z	3.2.0	7	unmatched tn checks found, 		
Raajeshkumar/te_glt_mrk_book																Empty Repo: Raajeshkumar/te_glt_mrk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Raajeshkumar/te_glt_mrk_book/archive/master.zip: Download did not succeed, code 404	
Raajeshkumar/te_gst_1co_book		0	en		14	en	v0.30	81	en	v66_Door43-Catalog	v0.30	2023-01-10T05:25:51.772Z	3.4.0	8			
Raajeshkumar/te_gst_2th_book		88	en	v0.30	97	en	v0.30	97	en	v66_Door43-Catalog	v0.30	2022-12-02T08:12:57.986Z	3.4.0	8			
Raajeshkumar/te_tglt_1pe_book		0	en		99	en	v0.24	96	en	v60_Door43-Catalog	v0.24	2022-10-25T12:01:48.445Z	3.2.0	7	unmatched tn checks found, 		
Raajeshkumar/te_tglt_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-04-22T14:12:02.399Z	3.4.0	8			
Raajeshkumar/te_tgst_1pe_book		0	en		99	en	v0.24	99	en	v60_Door43-Catalog	v0.24	2022-10-26T03:33:52.505Z	3.2.0	7	unmatched tn checks found, 		
Raajeshkumar/te_tgst_2co_book		96	en	v0.30	99	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-05-02T01:51:56.749Z	3.4.0	8			
Raajeshkumar/te_tgst_jhn_book		3	en	v0.29	97	en	v0.24	45	en	v60_Door43-Catalog	v0.24	2022-09-15T08:08:03.849Z	3.2.0	7	unmatched tn checks found, 		
Raajeshkumar/te_tgst_mrk_book		99	en	v0.30	99	en	v0.30	99	en	v71_unfoldingWord	v0.30	2023-03-09T10:18:12.614Z	3.4.0	8			
sampathgudipudi/te_glt_2th_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-11-29T07:30:02.080Z	3.4.0	8			
shojojohn/te_irv_2jn_book		57			0			0				2019-06-14T06:28:51.709Z		7			
shojojohn/te_irv_3jn_book		44			0			0				2019-06-14T06:30:24.315Z		7			
shojojohn/te_irv_jud_book		38			0			0				2019-06-14T06:35:58.705Z		7			
shojojohn/te_irv_phm_book		37			0			0				2019-06-14T06:36:40.909Z		7			
shojojohn/te_irv_tit_book		57			0			0				2019-06-14T06:37:27.312Z		7			
tcnt/hch-x-huicholeste_reg_2ti_book		0			0			0				2018-04-18T17:39:49.742Z		1			
tcnt/hch-x-huicholeste_reg_phm_book		0			0			0				2018-04-18T17:40:53.009Z		1			
tcnt/hch-x-huicholeste_reg_tit_book		0			0			0				2018-04-18T17:40:21.008Z		1			
vipinbhadran_BCS/te_irv_3jn_book		44			0			0				2019-06-14T06:30:24.315Z		7			
vipinbhadran_BCS/te_irv_jud_book		38			0			0				2019-06-14T06:35:58.705Z		7			
vipinbhadran_BCS/te_irv_phm_book		37			0			0				2019-06-14T06:36:40.909Z		7			
vipinbhadran_BCS/te_irv_tit_book		57			0			0				2019-06-14T06:37:27.312Z		7			
Vishwanath/te_glt_mrk_book																Empty Repo: Vishwanath/te_glt_mrk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Vishwanath/te_glt_mrk_book/archive/master.zip: Download did not succeed, code 404	
Vishwanath/te_tgst_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-05-02T01:51:56.749Z	3.4.0	8			
