Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
VGM/vi_reg_1th_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-18T09:11:49.307Z		7			
VGM/vi_reg_act_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-18T08:46:37.170Z		7			
VGM/vi_reg_eph_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-18T09:02:41.209Z		7			
VGM/vi_reg_jud_book	2022-01-10T14:37:20.312Z	0	en	v0.12	0	en	v0.12	0				2020-06-29T03:35:15.803Z	2.1.2	7			
VGM/vi_reg_lam_book	2022-01-10T14:37:20.312Z	0			0			0				2020-05-18T09:11:24.556Z		7			
VGM/vi_reg_php_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-18T09:06:19.822Z		7			
VGM/vi_rom_text_reg		0			0			0									
VGM/vi_ulb_act_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-18T10:31:26.517Z		7			
VGM/vi_ulb_gen_book	2022-01-10T14:37:20.312Z	0	en	v2.1.12	0			0				2020-05-18T09:31:30.071Z	2.1.2	7			
VGM/vi_ult_1co_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T15:24:06.727Z	3.0.0	7			
VGM/vi_ult_1jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:09:05.613Z	3.0.0	7			
VGM/vi_ult_1pe_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:05:44.762Z	3.0.0	7			
VGM/vi_ult_1th_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:49:11.318Z	3.0.0	7			
VGM/vi_ult_1ti_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:52:31.927Z	3.0.0	7			
VGM/vi_ult_2co_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T15:30:32.885Z	3.0.0	7			
VGM/vi_ult_2jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:10:35.162Z	3.0.0	7			
VGM/vi_ult_2pe_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:07:41.042Z	3.0.0	7			
VGM/vi_ult_2th_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:51:06.094Z	3.0.0	7			
VGM/vi_ult_2ti_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T15:55:11.285Z	3.0.0	7			
VGM/vi_ult_3jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:11:59.537Z	3.0.0	7			
VGM/vi_ult_act_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T15:12:31.052Z	3.0.0	7			
VGM/vi_ult_col_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T15:47:37.065Z	3.0.0	7			
VGM/vi_ult_eph_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:44:11.448Z	3.0.0	7			
VGM/vi_ult_gal_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:35:16.312Z	3.0.0	7			
VGM/vi_ult_heb_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T16:00:19.711Z	3.0.0	7			
VGM/vi_ult_jas_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:02:44.332Z	3.0.0	7			
VGM/vi_ult_jhn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-18T08:39:52.228Z	3.0.0	7			
VGM/vi_ult_jud_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:13:42.150Z	3.0.0	7			
VGM/vi_ult_luk_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0			0				2020-09-19T05:57:20.706Z	3.0.0	7			
VGM/vi_ult_mat_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0	en	v0.13	0	en	v32	v0.13	2020-09-17T01:14:20.307Z	3.0.0	7			
VGM/vi_ult_mrk_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-19T05:09:03.600Z	3.0.0	7			
VGM/vi_ult_phm_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:58:35.878Z	3.0.0	7			
VGM/vi_ult_php_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:45:46.278Z	3.0.0	7			
VGM/vi_ult_rev_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T16:15:08.957Z	3.0.0	7			
VGM/vi_ult_rom_book	2022-01-10T14:37:20.312Z	0	en		0	en		0	en	v32	v0.13	2020-09-18T08:48:24.968Z	3.0.0	7			
VGM/vi_ult_tit_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0	en		0	en	v32	v0.13	2020-09-17T01:22:16.482Z	3.0.0	7			
VGM/vi_ust_1co_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:26:52.350Z	3.0.0	7			
VGM/vi_ust_1jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:17:07.141Z	3.0.0	7			
VGM/vi_ust_1pe_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:13:15.694Z	3.0.0	7			
VGM/vi_ust_1th_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-20T14:59:06.956Z	3.0.0	7			
VGM/vi_ust_1ti_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-20T15:02:40.408Z	3.0.0	7			
VGM/vi_ust_2co_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T15:32:12.330Z	3.0.0	7			
VGM/vi_ust_2jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:18:54.431Z	3.0.0	7			
VGM/vi_ust_2pe_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:15:17.122Z	3.0.0	7			
VGM/vi_ust_2th_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:01:05.178Z	3.0.0	7			
VGM/vi_ust_2ti_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:05:50.878Z	3.0.0	7			
VGM/vi_ust_3jn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:21:00.312Z	3.0.0	7			
VGM/vi_ust_act_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-19T15:15:21.093Z	3.0.0	7			
VGM/vi_ust_col_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T14:56:44.977Z	3.0.0	7			
VGM/vi_ust_eph_book	2022-01-10T14:37:20.312Z	2	en		0			0				2020-09-20T14:50:56.353Z	3.0.0	7			
VGM/vi_ust_gal_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-19T15:38:13.535Z	3.0.0	7			
VGM/vi_ust_heb_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-20T15:09:29.591Z	3.0.0	7			
VGM/vi_ust_jas_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:11:31.063Z	3.0.0	7			
VGM/vi_ust_jhn_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-19T06:19:17.081Z	3.0.0	7			
VGM/vi_ust_jud_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:22:36.360Z	3.0.0	7			
VGM/vi_ust_luk_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-19T06:00:07.358Z	3.0.0	7			
VGM/vi_ust_mat_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-19T05:54:41.874Z	3.0.0	7			
VGM/vi_ust_mrk_book	2022-01-10T14:37:20.312Z	2	en		0	en		0	en	v32	v0.13	2020-09-19T05:11:30.745Z	3.0.0	7			
VGM/vi_ust_phm_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T15:07:54.300Z	3.0.0	7			
VGM/vi_ust_php_book	2022-01-10T14:37:20.312Z	0	en		0			0				2020-09-20T14:54:46.528Z	3.0.0	7			
VGM/vi_ust_rom_book	2022-01-10T14:37:20.312Z	0	en		0	en		0	en	v32	v0.13	2020-09-19T15:21:01.253Z	3.0.0	7			
VGM/vi_vlt_tit_book	2022-01-10T14:37:20.312Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-10-12T13:46:47.881Z	3.0.0	7	unmatched tn checks found, 		
VGM/vi_vst_tit_book	2022-01-10T14:37:20.312Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-09-19T01:38:22.017Z	3.0.0	7	unmatched tn checks found, 		
vi_gl/vi_ult_1co_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_1jn_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_1pe_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_1th_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_1ti_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_2co_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_2jn_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_2pe_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_2th_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_2ti_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_3jn_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_act_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_col_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_eph_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_gal_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_heb_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_jas_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_jhn_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_jud_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_luk_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_mat_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_mrk_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_phm_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_php_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_rev_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_rom_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ult_tit_book	2022-01-10T14:37:20.312Z	0			0			0				2020-09-16:37:37.983Z					
vi_gl/vi_ust_rev_book	2022-01-10T14:37:20.312Z	1	en		0			0				2020-09-20T15:24:28.248Z	3.0.0	7			
vinhvd749/vi_vlt_tit_book	2022-01-10T14:37:20.312Z	4	en	v0.13	6	en	v0.13	5	en	v32	v0.13	2020-10-12T13:46:47.881Z	3.0.0	7			
vinhvd749/vi_vst_tit_book	2022-01-10T14:37:20.312Z	0	en	v0.13	0	en	v0.13	2	en	v32	v0.13	2020-09-19T01:38:22.017Z	3.0.0	7			
