Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
benjore/en_foo_mrk_book	2021-12-22T12:50:20.216Z	100			0			0				2019-03-20T15:10:55.018Z		7			
benjore/en_qaa_1pe_book	2021-12-22T12:50:20.216Z	99			0			0				2018-06-20T16:23:42.037Z		6			
benjore/en_ult_1jn_book	2021-12-22T12:50:20.216Z	15			0			0				2018-06-12T18:25:48.180Z		6			
benjore/en_ult_1pe_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-20T16:23:42.037Z		7			
benjore/en_ult_act_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-08T20:16:01.266Z		7			
benjore/en_ult_phm_book	2021-12-22T12:50:20.216Z	100			0			0				2019-02-08T15:37:34.910Z		7			
benjore/en_ult_rev_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-13T15:54:18.611Z	1.1.4	7			
benjore/en_ult_rut_book	2021-12-22T12:50:20.216Z	49			0			0				2019-02-08T19:11:20.677Z		7			
benjore/en_ust_tit_book	2021-12-22T12:50:20.216Z	98			2			0				2019-01-30T19:48:39.425Z		7			
benjore/en_usta_mrk_book	2021-12-22T12:50:20.216Z	98			0			0				2018-08-10T19:37:09.499Z		7			
benjore/en_ustb_mrk_book	2021-12-22T12:50:20.216Z	98			0			0				2018-08-10T19:37:09.499Z	1.1.4	7			
benjore/en_web_mrk_book	2021-12-22T12:50:20.216Z	3			1			0				2019-05-13T17:52:03.693Z		7			
birch/en_kjv_1ti_book	2021-12-22T12:50:20.216Z	1	en	v0.21	0			2	en	v52	v0.21	2021-06-23T12:31:29.838Z	3.0.1	7			
birch/en_kjv_eph_book	2021-12-22T12:50:20.216Z															Empty Repo: birch/en_kjv_eph_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/birch/en_kjv_eph_book/archive/master.zip: Download did not succeed, code 404	
birch/en_kjva_luk_book	2021-12-22T12:50:20.216Z	0	en		0			0				2021-12-16T15:22:00.007Z	3.0.1	7			
birch/en_web_mrk_book	2021-12-22T12:50:20.216Z	3			1			0				2019-05-13T17:52:03.693Z		7			
bspidel/en_ult_jon_book	2021-12-22T12:50:20.216Z	100	en		88	en		75	en			2019-06-13T15:08:30.339Z	2.0.0	7	duplicate tn migrations found, unmatched tn checks found, 		
bspidel/en_ult_rut_book	2021-12-22T12:50:20.216Z	100	en		96	en		74	en			2019-06-11T19:35:14.527Z	2.0.0	7	unmatched tn checks found, 		
bspidel/en_ust_jon_book	2021-12-22T12:50:20.216Z	100	en		88	en		79	en			2019-08-07T21:26:41.233Z	2.0.0	7	duplicate tn migrations found, unmatched tn checks found, 		
bspidel/en_ust_rut_book	2021-12-22T12:50:20.216Z	96	en		88	en		68	en			2019-08-07T19:18:34.776Z	2.0.0	7	unmatched tn checks found, 		
christopherrsmith/en_ult_1jn_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-01-08T14:00:47.006Z	3.0.1	7			
christopherrsmith/en_ult_1ti_book	2021-12-22T12:50:20.216Z	100	en	v0.13	0	en	v0.13	0				2020-09-19T15:28:31.027Z	3.0.0	7			
christopherrsmith/en_ult_2jn_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2020-11-30T21:19:05.831Z	3.0.1	7			
christopherrsmith/en_ult_2ti_book	2021-12-22T12:50:20.216Z	7	en	v0.13	0			0				2020-09-19T15:29:16.379Z	3.0.0	7			
christopherrsmith/en_ult_act_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-08-27T12:28:50.546Z	3.0.1	7			
christopherrsmith/en_ult_act_book_old	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-06-16T20:27:11.935Z	3.0.1	7			
christopherrsmith/en_ult_jas_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-04-27T09:29:43.771Z	3.0.1	7			
christopherrsmith/en_ult_luk_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2020-12-29T14:41:07.782Z	3.0.1	7			
christopherrsmith/en_ust_1jn_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-04-05T12:48:36.323Z	3.0.1	7			
christopherrsmith/en_ust_1ti_book	2021-12-22T12:50:20.216Z	99	en	v0.13	0	en	v0.13	0				2020-09-19T12:17:54.721Z	3.0.0	7			
christopherrsmith/en_ust_2jn_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2020-12-07T18:27:22.921Z	3.0.1	7			
christopherrsmith/en_ust_2ti_book	2021-12-22T12:50:20.216Z	100	en	v0.13	0			0				2020-09-19T15:27:41.330Z	3.0.0	7			
christopherrsmith/en_ust_act_book	2021-12-22T12:50:20.216Z	99	en	v0.14	0			0				2021-06-18T15:40:12.043Z	3.0.1	7			
christopherrsmith/en_ust_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.12	0	en		0				2019-05-01T21:20:30.728Z	2.1.1	7			
christopherrsmith/en_ust_ezr_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en		0	en	v28	v2.1.12	2019-05-01T21:12:26.890Z	3.0.1	7			
christopherrsmith/en_ust_jas_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0			0				2021-04-28T10:37:39.335Z	3.0.1	7			
christopherrsmith/en_ust_luk_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0	en	v0.12	0	en	v32	v0.13	2020-02-05T22:13:43.796Z	3.0.1	7			
christopherrsmith/en_ust_neh_book	2021-12-22T12:50:20.216Z	100	en	v2.1.12	0	en		0	en	v26	v2.1.11	2019-05-01T21:19:04.817Z	2.1.1	7			
christopherrsmith/en_ust_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.11	0			0	en	v28	v2.1.12	2020-04-16T23:47:19.798Z	2.1.1	7			
christopherrsmith/old_en_ust_1jn_book	2021-12-22T12:50:20.216Z	0	en	v0.14	0			0				2021-02-02T21:19:30.235Z	3.0.1	7			
Connie/en_kjv_1ti_book	2021-12-22T12:50:20.216Z	1	en	v0.21	0			1	en	v33	v0.14	2021-06-23T12:31:29.838Z	3.0.1	7			
dahutchison/en_jult_1ch_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2019-10-17T14:46:46.397Z	3.0.0	7			
dahutchison/en_ult_1ch_book	2021-12-22T12:50:20.216Z	2	en		0			0				2019-10-17T14:46:46.397Z	2.1.0	7			
dahutchison/en_ult_2ch_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2019-10-17T14:48:34.387Z	3.0.0	7			
dahutchison/en_ust_1ch_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0			0				2020-04-19T02:43:19.655Z	3.0.0	7			
dahutchison/en_ust_2ch_book	2021-12-22T12:50:20.216Z	70	en	v2.1.15	0	hi		0				2020-04-19T02:44:30.851Z	3.0.1	7			
dandennison/en_ult_1ki_book	2021-12-22T12:50:20.216Z	8			0			0				2019-05-20T20:22:12.107Z		7			
davisprickett/en_ust_1pe_book	2021-12-22T12:50:20.216Z	98	en	v0.14	0			0				2021-09-24T19:57:49.375Z	3.0.1	7			
davisprickett/en_ust_phm_book	2021-12-22T12:50:20.216Z	100	en	v0.14	0	en	v0.14	0	en	v33	v0.14	2021-06-28T17:30:11.448Z	3.0.1	7			
deferredreward/en_ult_exo_book		99	en	v2.1.23	0			0	en	v56	v2.1.23	2021-07-06T14:58:31.206Z	3.0.2	7			
deferredreward/en_ult_exo_book-pre-s5-to-ts	2021-12-22T12:50:20.216Z	99	en	v2.1.19	0	hi		0				2019-07-18T12:51:05.291Z	3.0.1	7			
deferredreward/en_ust_1jn_book	2021-12-22T12:50:20.216Z	11			0			0				2018-08-01T18:15:32.347Z		7			
deferredreward/en_ust_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.17	0	en		0	en	v33	v2.1.15	2020-06-16T22:28:31.281Z	3.0.1	7			
deferredreward/en_ust_exo_book		99	en	v2.1.23	0			0	en	v54	v2.1.23	2021-07-06T14:59:16.783Z	3.0.2	7			
deferredreward/en_ust_exo_book-pre-s5-to-ts	2021-12-22T12:50:20.216Z	99	en	v2.1.19	0	hi		0				2019-08-05T14:16:59.675Z	3.0.1	7			
deferredreward/en_ust_jon_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-26T13:22:29.928Z	1.1.4	7			
deferredreward/en_ust_rut_book	2021-12-22T12:50:20.216Z	100			0			0				2019-03-25T14:00:28.724Z	1.1.4	7			
Demsin/en_ust_dan_book	2021-12-22T12:50:20.216Z	99			0			0				2019-07-10T14:47:47.414Z	1.1.4	7			
Demsin/en_ust_est_book	2021-12-22T12:50:20.216Z	97			0			0				2019-05-01T21:20:30.728Z	1.1.4	7			
dougsmith1977/en_doug_gen_book	2021-12-22T12:50:20.216Z	31	en		0			0				2019-07-25T17:47:28.172Z	2.0.0	7			
ElsyLambert/en_edt_2ti_book	2021-12-22T12:50:20.216Z	0	en		1	en		1	en	v54	v0.22	2019-06-28T14:37:26.583Z	3.0.2	7			
ElsyLambert/en_edtt_2ti_book	2021-12-22T12:50:20.216Z															Empty Repo: ElsyLambert/en_edtt_2ti_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/ElsyLambert/en_edtt_2ti_book/archive/master.zip: Download did not succeed, code 404	
ElsyLambert/en_loc_luk_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-11-05T17:33:15.985Z	3.0.2	7			
ElsyLambert/en_new_jon_book	2021-12-22T12:50:20.216Z	0	en		2	en		9	en			2019-12-05T17:05:17.991Z	2.1.0	7	unmatched tn checks found, 		
ElsyLambert/en_new_rev_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2020-02-10T20:15:39.088Z	3.0.0	7			
ElsyLambert/en_new_tit_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	hi			2019-12-04T15:37:40.679Z	2.1.0	7			
ElsyLambert/en_newl_rev_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2020-02-10T20:15:39.088Z	2.1.0	7			
ElsyLambert/en_tes_1ti_book	2021-12-22T12:50:20.216Z	0	en		0			0	en			2019-10-09T20:15:48.538Z	2.0.0	7			
ElsyLambert/en_tes_3jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T18:34:34.391Z	2.1.0	7			
ElsyLambert/en_tes_tit_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	hi			2019-12-04T15:37:40.679Z	2.1.0	7			
ElsyLambert/en_tesk_3jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T18:34:34.391Z	2.1.0	7			
ElsyLambert/en_test_1pe_book	2021-12-22T12:50:20.216Z	0	en		0			0	en			2019-12-05T20:35:08.934Z	2.1.0	7			
ElsyLambert/en_test_1ti_book	2021-12-22T12:50:20.216Z	98			0			0				2019-05-06T19:43:48.725Z	1.2.0	7			
ElsyLambert/en_test_3jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T18:34:34.391Z	2.1.0	7			
ElsyLambert/en_test_rut_book	2021-12-22T12:50:20.216Z	100	en	v2.1.8	79	en	v2.1.8	28	en	v21	v2.1.8	2019-06-11T19:35:14.527Z	2.1.1	7	unmatched tn checks found, 		
ElsyLambert/en_test_tit_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-12-05T23:43:55.404Z	2.1.0	7			
ElsyLambert/en_ulb_gen_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-09-10T16:13:16.070Z	2.0.0	7			
ElsyLambert/en_ulb_tit_book	2021-12-22T12:50:20.216Z	0			2			0				2019-06-14T15:30:25.534Z	1.2.0	7			
ElsyLambert/en_ult_2ti_book	2021-12-22T12:50:20.216Z	0	en		1	en		0	en			2019-06-28T14:37:26.583Z	2.0.0	7			
ElsyLambert/en_ult_3jn_book	2021-12-22T12:50:20.216Z	100	en		100	en	v0.13	67	en			2019-08-01T15:14:39.307Z	3.0.0	7			
ElsyLambert/en_ult_jon_book	2021-12-22T12:50:20.216Z	100	en		88	en		54	en			2019-06-13T15:08:30.339Z	2.1.2	7	duplicate tw selections found, duplicate tn migrations found, unmatched tn checks found, 		
ElsyLambert/en_ult_neh_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0	en		0	en	v28	v2.1.12	2019-04-26T21:47:08.489Z	2.2.0	7			
ElsyLambert/en_ult_rev_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-13T15:54:18.611Z	1.2.0	7			
ElsyLambert/en_ult_rut_book	2021-12-22T12:50:20.216Z	99	en		85	en		33	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
ElsyLambert/en_ulte_act_book	2021-12-22T12:50:20.216Z	99	en		0	en		0	en			2019-05-23T16:17:13.901Z	2.0.0	7			
ElsyLambert/en_ulte_neh_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0	en		0	en	v28	v2.1.12	2019-04-26T21:47:08.489Z	2.2.0	7			
ElsyLambert/en_ultk_3jn_book	2021-12-22T12:50:20.216Z	100	en		100	en		67	en			2019-08-01T15:14:39.307Z	2.2.0	7			
ElsyLambert/en_ultk_rut_book	2021-12-22T12:50:20.216Z	99	en		85	en		33	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
ElsyLambert/en_ultl_3jn_book	2021-12-22T12:50:20.216Z	100	en		100	en		67	en			2019-08-01T15:14:39.307Z	2.2.0	7			
ElsyLambert/en_ultn_jon_book	2021-12-22T12:50:20.216Z	100	en		88	en		54	en			2019-06-13T15:08:30.339Z	2.1.2	7	duplicate tw selections found, duplicate tn migrations found, unmatched tn checks found, 		
ElsyLambert/en_ultr_neh_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0	en		0	en	v28	v2.1.12	2019-04-26T21:47:08.489Z	3.0.0	7			
ElsyLambert/en_ultt_3jn_book	2021-12-22T12:50:20.216Z	100	en		100	en		67	en			2019-08-01T15:14:39.307Z	3.0.0	7			
ElsyLambert/en_uold_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: ElsyLambert/en_uold_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/ElsyLambert/en_uold_tit_book/archive/master.zip: Download did not succeed, code 404	
ElsyLambert/en_ust_tit_book	2021-12-22T12:50:20.216Z	100	en	v0.12	76	en	v0.12	30	en	v28	v0.12	2019-07-08T14:18:07.017Z	2.1.2	7			
ElsyLambert/en_ytty_rev_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2020-02-10T20:15:39.088Z	2.1.0	7			
ghayden/en_edit_1ti_book	2021-12-22T12:50:20.216Z	0	en		0	en	v0.21	1	en	v54	v0.22	2019-10-09T20:15:48.538Z	3.0.2	7			
ghayden/en_ghdn_jhn_book	2021-12-22T12:50:20.216Z	99	en		0			0	en	v48	v0.20	2021-06-28T17:31:18.504Z	3.0.1	7			
ghayden/en_luk_luk_book	2021-12-22T12:50:20.216Z	1	en		0			0	en	v54	v0.22	2021-11-30T01:17:46.750Z	3.0.1	7			
ghayden/en_luke_luk_book	2021-12-22T12:50:20.216Z	98	en		0			0				2021-11-23T22:04:28.779Z	3.0.2	7			
ghayden/en_test_1jn_book	2021-12-22T12:50:20.216Z	0	en		0			0	en	v54	v0.22	2021-11-11T23:21:30.444Z	3.0.2	7			
ghayden/en_test_luk_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v54	v0.22	2021-11-23T21:35:25.172Z	3.0.1	7			
ghayden/en_ttgh_1ti_book	2021-12-22T12:50:20.216Z	2	en		1	en	v0.13	0	en	v35	v0.15	2018-04-09T15:09:15.364Z	3.0.0	7			
ghayden/en_usl_luk_book	2021-12-22T12:50:20.216Z	98	en		0			0	en	v54	v0.22	2021-11-23T21:42:52.228Z	3.0.1	7			
ghayden/en_ust_luk_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0	en	v54	v0.22	2021-09-29T13:49:14.822Z	3.0.2	7			
Grant_Ailie/en_ult_2sa_book	2021-12-22T12:50:20.216Z	100	en	v2.1.21	0	hi		0				2019-07-18T12:52:38.179Z	3.0.1	7			
Grant_Ailie/en_ult_ecc_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2021-04-20T20:44:17.947Z	3.0.1	7			
Grant_Ailie/en_ult_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.19	0	en	v2.1.15	0	en	v47	v2.1.19	2021-05-26T15:13:57.501Z	3.0.1	7			
Grant_Ailie/en_ult_jer_book	2021-12-22T12:50:20.216Z	38	en		0	hi		0				2021-11-16T01:54:11.864Z	3.0.1	7			
Grant_Ailie/en_ult_neh_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-11-24T22:33:01.267Z	3.0.1	7			
Grant_Ailie/en_ult_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v33	v2.1.15	2020-11-11T18:28:07.556Z	3.0.1	7			
Grant_Ailie/en_ult_php_book		99	en	v0.21	0			0				2021-08-24T19:13:44.384Z	3.0.1	7			
Grant_Ailie/en_ult_psa_book	2021-12-22T12:50:20.216Z	0	en	v2.1.21	0	hi		0				2021-08-17T21:06:30.427Z	3.0.1	7			
Grant_Ailie/en_ust_ezr_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0			0				2020-12-02T22:56:43.417Z	3.0.1	7			
Grant_Ailie/en_ust_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v33	v2.1.15	2020-11-19T15:54:36.204Z	3.0.1	7			
Grant_Ailie/en_ust_php_book		98	en	v0.21	0			0				2021-08-20T14:46:20.753Z	3.0.1	7			
JackMessarra/en_ult_amo_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-01-09T16:13:10.489Z	3.0.0	7			
JackMessarra/en_ult_deu_book	2021-12-22T12:50:20.216Z	8	en	v2.1.14	0			0				2019-10-17T15:13:14.836Z	3.0.0	7			
JackMessarra/en_ult_psa_book	2021-12-22T12:50:20.216Z	14	en	v2.1.23	0	hi		0				2019-10-17T15:18:49.891Z	3.0.1	7			
JackMessarra/en_ust_amo_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-01-14T23:53:54.567Z	3.0.0	7			
jag3773/en_asdf_rut_book	2021-12-22T12:50:20.216Z	0			0			0				2019-02-08T19:11:20.677Z		7			
jag3773/en_jult_1ch_book	2021-12-22T12:50:20.216Z	76	en		0			0				2019-10-17T14:46:46.397Z	2.1.0	7			
jag3773/en_ult_1ch_book	2021-12-22T12:50:20.216Z	2	en		0			0				2019-10-17T14:46:46.397Z	2.1.0	7			
jag3773/en_ult_zec_book	2021-12-22T12:50:20.216Z	38	en		0			0				2019-08-21T00:14:06.416Z	2.1.0	7			
jduguid/en_ult_isa_book	2021-12-22T12:50:20.216Z	2	en		0			0				2019-09-19T18:18:45.983Z	2.0.0	7			
jessewharris/en_ult_lam_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-08-26T17:44:21.342Z	3.0.0	7			
jessewharris/en_ult_pro_book	2021-12-22T12:50:20.216Z	99	en	v2.1.12	0			0				2019-08-14T20:40:40.717Z	2.1.2	7			
joel/en_algn_tit_book	2021-12-22T12:50:20.216Z	100			1			0				2018-05-10T13:43:12.594Z		7			
joel/en_bad_rut_book	2021-12-22T12:50:20.216Z	57			0			0				2019-02-22T21:59:03.025Z		7			
joel/en_note_1th_book	2021-12-22T12:50:20.216Z															Empty Repo: joel/en_note_1th_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/joel/en_note_1th_book/archive/master.zip: Download did not succeed, code 404	
joel/en_oen_2ti_book	2021-12-22T12:50:20.216Z	99	en		0	en	v0.20	0	en	v32	v0.21	2018-05-08T20:27:21.076Z	3.0.1	7			
joel/en_reg_rut_book	2021-12-22T12:50:20.216Z	100	en	v2.1.12	0	en		0	en			2019-10-17T04:59:39.520Z	3.0.2-alpha	7			
joel/en_ult_mrk_book	2021-12-22T12:50:20.216Z	99	en		0	en		0	en			2019-06-13T15:13:32.782Z	2.1.0	7			
joel/en_ult_rut_book	2021-12-22T12:50:20.216Z	53			0			0				2019-02-08T19:11:20.677Z		7			
joel/en_ust_1sa_book	2021-12-22T12:50:20.216Z	39	en		0			0				2019-09-12T02:30:22.480Z	2.0.0	7			
joeldruark/191210_en_ult_jon_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-13T15:08:30.339Z	2.0.0	7			
joeldruark/191210_en_ust_jon_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-26T13:22:29.928Z	2.0.0	7			
joeldruark/200303_en_ult_jon_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-13T15:08:30.339Z	2.1.0	7			
joeldruark/200303_en_ust_jon_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-26T13:22:29.928Z	2.0.0	7			
joeldruark/en_ult_1ch_book	2021-12-22T12:50:20.216Z	100	en	v2.1.13	0			0				2019-10-17T14:46:46.397Z	2.1.2	7			
joeldruark/en_ult_1ki_book	2021-12-22T12:50:20.216Z	100	en	v2.1.11	0	en	v2.1.11	0				2019-09-25T17:59:35.038Z	3.0.0	7			
joeldruark/en_ult_1sa_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	hi		0				2021-01-13T13:20:47.492Z	3.0.1	7			
joeldruark/en_ult_2ch_book	2021-12-22T12:50:20.216Z	100	en	v2.1.13	0			0				2019-10-17T14:48:34.387Z	2.1.2	7			
joeldruark/en_ult_2ki_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-05-28T04:27:33.202Z	2.1.2	7			
joeldruark/en_ult_2sa_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	hi		0				2019-07-18T12:52:38.179Z	3.0.1	7			
joeldruark/en_ult_amo_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-01-09T16:13:10.489Z	3.0.1	7			
joeldruark/en_ult_deu_book	2021-12-22T12:50:20.216Z	6	en	v2.1.14	0	hi		0				2019-10-17T15:13:14.836Z	3.0.1	7			
joeldruark/en_ult_est_book	2021-12-22T12:50:20.216Z															Empty Repo: joeldruark/en_ult_est_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/joeldruark/en_ult_est_book/archive/master.zip: Download did not succeed, code 404	
joeldruark/en_ult_exo_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-07-18T12:51:05.291Z	2.1.1	7			
joeldruark/en_ult_ezk_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	hi		0				2020-12-16T14:38:39.454Z	3.0.1	7			
joeldruark/en_ult_ezr_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v40	v2.1.16	2021-01-22T14:04:15.910Z	3.0.1	7			
joeldruark/en_ult_gen_book	2021-12-22T12:50:20.216Z	98	en	v2.1.12	0			0				2020-04-09T21:53:05.321Z	2.1.2	7			
joeldruark/en_ult_hab_book	2021-12-22T12:50:20.216Z	98	en		0			0				2019-08-12T16:17:24.693Z	2.1.1	7			
joeldruark/en_ult_hag_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-10-17T15:25:16.028Z	2.1.1	7			
joeldruark/en_ult_hos_book	2021-12-22T12:50:20.216Z	1	en		0	hi		0				2019-10-17T15:15:27.808Z	3.0.0	7			
joeldruark/en_ult_isa_book	2021-12-22T12:50:20.216Z	2	en		0	hi		0				2019-09-19T18:18:45.983Z	3.0.1	7			
joeldruark/en_ult_jdg_book	2021-12-22T12:50:20.216Z	97	en		0	en		0				2019-04-26T21:44:40.966Z	2.1.1	7			
joeldruark/en_ult_jer_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-10-09T01:51:00.466Z	3.0.0	7			
joeldruark/en_ult_jol_book	2021-12-22T12:50:20.216Z	99	en		0			0	en	v28	v2.1.12	2019-07-29T21:25:12.580Z	2.1.1	7			
joeldruark/en_ult_jon_book	2021-12-22T12:50:20.216Z	100	en	v2.1.12	0	en	v2.1.12	0	en	v28	v2.1.12	2020-03-20T15:24:00.281Z	2.1.1	7			
joeldruark/en_ult_jos_book	2021-12-22T12:50:20.216Z	97	en		0	en		0	en	v28	v2.1.12	2019-06-13T15:59:21.446Z	2.1.1	7			
joeldruark/en_ult_lam_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-08-26T17:44:21.342Z	3.0.1	7			
joeldruark/en_ult_lev_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	en	v2.1.11	0				2019-10-17T15:10:02.457Z	3.0.1	7			
joeldruark/en_ult_mal_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2019-05-20T20:19:28.603Z	3.0.0	7			
joeldruark/en_ult_mic_book	2021-12-22T12:50:20.216Z	46	en		0	hi		0				2019-07-25T16:57:10.793Z	2.1.1	7			
joeldruark/en_ult_nam_book	2021-12-22T12:50:20.216Z	96	en		0			0				2019-08-12T16:16:17.387Z	2.1.1	7			
joeldruark/en_ult_neh_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v33	v2.1.15	2020-09-16T17:05:24.005Z	3.0.0	7			
joeldruark/en_ult_oba_book	2021-12-22T12:50:20.216Z	95	en	v2.1.12	0			0	en	v28	v2.1.12	2019-08-12T16:15:04.349Z	2.1.2	7			
joeldruark/en_ult_pro_book	2021-12-22T12:50:20.216Z	99	en	v2.1.12	0			0				2019-08-14T20:40:40.717Z	3.0.0	7			
joeldruark/en_ult_rut_book	2021-12-22T12:50:20.216Z	100	en	v2.1.11	0	en		0	en			2020-03-03T14:26:58.897Z	2.1.1	7			
joeldruark/en_ult_zec_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2019-08-21T00:14:06.416Z	3.0.1	7			
joeldruark/en_ult_zep_book	2021-12-22T12:50:20.216Z	2	en		0			0				2019-08-12T16:18:32.650Z	2.1.1	7			
joeldruark/en_ust_1ch_book	2021-12-22T12:50:20.216Z	4	en		0			0				2020-04-19T02:43:19.655Z	2.1.1	7			
joeldruark/en_ust_1ki_book	2021-12-22T12:50:20.216Z	92	en		0	en		0				2019-06-18T20:22:34.679Z	2.1.1	7			
joeldruark/en_ust_1sa_book	2021-12-22T12:50:20.216Z	94	en		0			0				2019-09-12T02:30:22.480Z	2.1.1	7			
joeldruark/en_ust_2ch_book	2021-12-22T12:50:20.216Z	2	en		0			0				2020-04-19T02:44:30.851Z	2.1.1	7			
joeldruark/en_ust_2ki_book	2021-12-22T12:50:20.216Z	91	en		0			0				2019-07-11T13:56:10.596Z	2.1.1	7			
joeldruark/en_ust_amo_book	2021-12-22T12:50:20.216Z	100	en	v2.1.14	0	hi		0				2020-01-14T23:53:54.567Z	3.0.1	7			
joeldruark/en_ust_dan_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-07-10T14:47:47.414Z	2.1.1	7			
joeldruark/en_ust_deu_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-09-25T01:06:47.493Z	2.1.1	7			
joeldruark/en_ust_est_book	2021-12-22T12:50:20.216Z	100	en	v2.1.13	0	en		0	en	v30	v2.1.13	2020-06-16T22:28:31.281Z	2.1.2	7			
joeldruark/en_ust_exo_book	2021-12-22T12:50:20.216Z	99	en		0			0				2019-08-05T14:16:59.675Z	2.1.1	7			
joeldruark/en_ust_ezk_book	2021-12-22T12:50:20.216Z	97	en		0			0				2020-04-19T01:29:58.169Z	3.0.0	7			
